screen_name,description,followers_count,statuses_count,created_at,mentions_ibm,blank_bio
linderis,"Pai da Amanda, Sangue Azul, casado com a Cris, feliz, em busca do autoconhecimento! Não prever, é já lamentar. Leonardo da Vinci",1303,1286,Mon Nov 10 15:13:46 +0000 2008,0,0
ChiefTroublema1,"Chief Troublemaker at Hashtag Hotels, opinionated leader - here to change the game and flip the script. #adhd is ME 💥Innovation and disruption is my WHY🔥",18,59,Fri Apr 19 13:52:33 +0000 2019,0,0
BraWiafe,,51,2,Thu Oct 04 07:38:47 +0000 2018,0,1
malibrahim7,"‏‏MSIT eBusiness Technology from ‎#cmu 
passionate  in #ux ‎#designthinking #servicedesign #innovation #creativity",309,395,Mon Aug 04 06:40:42 +0000 2014,0,0
aarunkumar_a,,86,15,Mon Oct 17 15:36:22 +0000 2016,0,1
kimmylaing,Proud Jamerican 🇯🇲 | Freelance Web Developer 💻,128,494,Fri Dec 15 16:37:04 +0000 2017,0,0
hzhang9,,4,1,Sun Mar 30 06:41:23 +0000 2014,0,1
bazarhanova13,,7,0,Mon Dec 04 13:30:18 +0000 2017,0,1
onkardutta43,,16,1,Fri Jan 02 16:01:40 +0000 2015,0,1
Chichi_Dylage,"Étudiant en Informatique. Militant communiste. Open source, Linux, sécurité. LG(B)T. Métal.
'So say we all'.",162,5639,Fri Feb 22 18:19:45 +0000 2019,0,0
dalal_dhruvil,"STUDENT
https://t.co/3NsDSuStye IT
News Reader,Programmer
Likes Singing,Travelling,Eating",5,2,Tue Feb 19 16:15:43 +0000 2019,0,0
ch59a,,7,37,Sun Oct 17 06:18:09 +0000 2010,0,1
gabrielleonett,https://t.co/7M4fetEsqA,46,178,Tue Mar 29 01:32:50 +0000 2011,0,0
dondojunior,you,1,7,Wed Oct 31 08:14:04 +0000 2018,0,0
ZakApps_Ind,"Product Development 
& Enterprise Solutions Provider",112,1523,Sat Oct 10 13:45:38 +0000 2015,0,0
ukasha_saad,U.s koko,0,0,Fri Apr 19 12:45:37 +0000 2019,0,0
Business2succe2,"BUSINESS | ENTREPRENEUR
🥇 | Your Number 1 Business Mentor
📚 | Learn Then Remove 'L'💱
🎯Goal 1k support us
📬 | DM For Promos",5,1,Fri Apr 19 12:42:32 +0000 2019,0,0
RickyMonden2,business,0,1,Fri Apr 19 12:42:10 +0000 2019,0,0
AlcantaraJudd,,5,12,Mon Nov 27 04:05:58 +0000 2017,0,1
CmsEdcamp,Trying to get girls into computer sciences. 💻 instagram: cmsedcamp,18,6,Tue Apr 16 00:15:03 +0000 2019,0,0
NT_0909,濁川中→NITNC EE1 / ロボ部 / 量子コンピューティング / quantum computer / 車マニア / 米百俵ラボ🌾 / googleに就職したい / 無言フォロー失礼します。,75,387,Wed Feb 20 14:24:45 +0000 2019,0,0
PPartonz,a doctor(nurse),26,4,Sun Mar 10 14:59:17 +0000 2019,0,0
goingupagency,We're an integrated digital agency powered by creatives.,54,7,Fri Sep 29 07:27:21 +0000 2017,0,0
UkeshYuvaraj,,20,8,Mon Apr 18 02:30:01 +0000 2016,0,1
kalam_sc,🙂,7,0,Sat Mar 24 02:08:31 +0000 2018,0,0
BrownKendrick2,"Binary options Trader
Professional trade
Expert  Bitcoin miner/consultant
Forex trade Crypto specialist🏆
Payout guaranteed 💯
Whatsapp:+1(217)5650719",85,10,Fri Apr 19 12:20:07 +0000 2019,0,0
eaubviously,"Health Systems Knowledge Broker and Researcher @KidsInPain  @IWKHealthCentre, short-long dog lover, sweat-life and good pho enthusiast.",281,773,Tue Nov 22 02:17:40 +0000 2011,0,0
gaborsuker,Payments | products | projects | @bluecodepayment,28,1,Tue Jun 30 12:01:17 +0000 2009,0,0
Shaila_B_TMK,,8,7,Mon Mar 26 10:41:32 +0000 2018,0,1
crypto_trend,,2687,395,Wed May 25 11:49:17 +0000 2016,0,1
dwallindia,,36,20,Sat Jan 10 07:25:25 +0000 2015,0,1
hxtyz,,24,250,Sun Mar 31 17:12:33 +0000 2019,0,1
WilliamCNg1,"hkg-syd-mel-yyz-bos-sfo, father, friend, husband, Jesus saves n rules, dataviz, congenital heart disease, ether, cities, people, marathons, books, Sydneian",18,61,Thu Apr 18 17:36:36 +0000 2019,0,0
Fusionscl,Our activities help make Sustainable Development in our business and the world a reality through increasing investments in energy and environmental management.,54,91,Fri May 11 15:10:43 +0000 2012,0,0
Foon_cho,"A sustainability advocate and technophile inspired by the fundamental principles of Faith, Hope and Love which guides the creative development of mankind.",195,213,Fri Jul 24 21:08:12 +0000 2009,0,0
Pavlos30262864,Junior Software Engineer,4,1,Fri Apr 19 08:40:03 +0000 2019,0,0
hacemcs,,0,0,Wed Apr 03 14:50:51 +0000 2019,0,1
ishiana13,"I'll never try to fit in.I was born to stand out🦋
           Chartered Accountant🙋",8,0,Sun Apr 14 14:35:13 +0000 2019,0,0
AliB67083907,,6,0,Fri Apr 19 10:59:47 +0000 2019,0,1
kimo69,"HNL . NYC . 📷☀️🌊👣🌴#CurePSP Fatherhood, Finance, Cybersecurity, Blockchain, Cryptocurrency, AI, Life Sciences, Paleontology, Skateboarding, Surfing & Photography",455,4452,Thu Oct 16 00:14:12 +0000 2008,0,0
prashan03913013,Never Ever Give up,5,72,Mon Mar 25 19:51:27 +0000 2019,0,0
ottoman1529,海外旅行とレトロゲームが専門のスタンド使いです。お仕事はJavaでWebAPI作り。得意なことはドキュメント作成と自動化。人に喜んでもらうことが好きです。,61,660,Thu Dec 28 15:06:21 +0000 2017,0,0
KiddiesCentre,,2,2,Fri Apr 19 10:17:33 +0000 2019,0,1
LumppNikki,"BCom Graduate with Majors in Finance and IS
Currently studying towards my BCom Hons (IS) at the University of the Western Cape
Future Tech Club Leader 2019",19,29,Fri Apr 12 12:04:55 +0000 2019,0,0
PKamnang,,2,9,Mon Nov 12 08:46:11 +0000 2018,0,1
AdnaneKhoukhi,future engineer,1,0,Mon Mar 04 17:58:23 +0000 2019,0,0
StyllentD,Property management Architecture Designs,2,0,Fri Apr 19 09:54:45 +0000 2019,0,0
MegaHadejia,Public Health Professional,53,33,Sat Jan 12 10:02:35 +0000 2019,0,0
TheYashBhavsar,Diehard Chelsea supporter | Metalhead | EDM | Audiophile | Nature-lover | Travel fanatic | Ambivert | Sales Aficionado #CTID,152,629,Thu Mar 11 12:11:32 +0000 2010,0,0
IsaevaNigora,"Living my life in Paris somewhere between Orsay and Prada, detox and cupcakes, arts and technology.👾",5,6,Fri Apr 19 09:19:07 +0000 2019,0,0
venkateshm117,Invest in memes they are the future,62,204,Fri Nov 10 15:00:40 +0000 2017,0,0
iThinking_2009,,11,3,Wed Jun 16 19:05:43 +0000 2010,0,1
atanu_mishra,,2,0,Thu Feb 18 07:34:36 +0000 2010,0,1
SurtiDaxesh,,17,40,Mon Jul 14 14:29:22 +0000 2014,0,1
SanchitaPatil4,Market Research Analyst,4,9,Mon Jun 18 06:08:52 +0000 2018,0,0
hamzamanai,OMWTD,64,860,Fri Apr 22 20:58:42 +0000 2011,0,0
TahirBashdar,,8,1,Fri Apr 05 13:52:50 +0000 2019,0,1
Sathiyendiran4,,4,12,Sun Jan 28 13:42:41 +0000 2018,0,1
Aly__Barr,,0,0,Sat Jan 26 12:30:51 +0000 2019,0,1
ManzokiEtiga,,70,217,Mon Mar 25 13:54:51 +0000 2019,0,1
ashok_mathe,JAI HIND !!,4,285,Sun Jan 04 08:43:21 +0000 2015,0,0
mdkamrulhasan55,"Hi,
this is MD. KAMRUL HASAN. I'm a professional video marketer and SEO expart. I'm working in fiverr...🙂",8,91,Sat Mar 02 20:21:31 +0000 2019,0,0
Denis908126,,11,39,Sun Aug 13 10:34:18 +0000 2017,0,1
0261Nita,,10,4,Sun Sep 07 10:16:28 +0000 2014,0,1
Zahraa_Sweidan,,10,0,Wed Mar 28 16:51:41 +0000 2018,0,1
Mastermind264,Financial adviser and  Crypto currency Investor.,4,31,Mon Feb 09 18:50:34 +0000 2015,0,0
glcneker,,44,379,Tue Dec 11 11:25:42 +0000 2012,0,1
carrion_inma,"Expert eHealth Consultant at @viewnext, an @ibm subsidiary #eHealth #eSalud #mhealth #management #tech #SAP #agile #Barcelona #Almeria #Andalucia",171,778,Mon Jun 25 21:33:22 +0000 2012,1,0
rajeshv38952013,rajesh,0,1,Fri Apr 19 06:29:51 +0000 2019,0,0
DGN_PRO,Rédactrice Technique bilingue (FR/EN),19,50,Tue Apr 05 10:17:52 +0000 2016,0,0
neeeebusoku,生きねば,12,131,Wed Feb 15 02:29:02 +0000 2017,0,0
ApogeeExpress,,252,1072,Tue Jan 08 15:34:22 +0000 2019,0,1
MdRiajHossen1,Creative Graphic Designer⭐️⭐️⭐️⭐️⭐️,100,670,Tue Feb 05 06:16:20 +0000 2019,0,0
3c29943963b54c1,"B.E computer science engineering,


R15 RIDER",45,1,Sun Dec 07 08:53:04 +0000 2014,0,0
BijiMathew4,,3,1,Mon May 19 15:31:01 +0000 2014,0,1
DL_Shivam,"A developer, deep learner and curious person about humanity",24,25,Thu Apr 18 17:54:08 +0000 2019,0,0
SundayArojojoye,,115,201,Sun Apr 12 12:01:38 +0000 2015,0,1
SohanChourasiya,"""Imagination is more important than knowledge is limited imagination encircles the world""",17,33,Wed Mar 13 16:36:41 +0000 2019,0,0
Narendr43214909,Never lie,2,0,Thu Apr 18 18:27:27 +0000 2019,0,0
AaronStarc87,"Strategist, writer, learning photography, and friend of the needy. Animated gifs are my thing.",55,359,Thu Apr 11 07:56:01 +0000 2019,0,0
Kokwah15,我的有點傻,0,24,Mon Apr 08 19:15:43 +0000 2019,0,0
komeilmajidi,Full-stack developer at IPM/CERN Project | Full-stack developer at ESM Telecommunication | Game developer and game designer,131,1265,Sat Mar 16 12:17:00 +0000 2013,0,0
GeethaS53088793,"""Cultural land of India"" be proud to be Indian""",3,0,Sat Aug 26 05:32:23 +0000 2017,0,0
vasu45863281,Agricultural Economist,185,472,Thu Sep 12 16:31:28 +0000 2013,0,0
6886fdb012c4448,,5,0,Mon Sep 28 08:46:00 +0000 2015,0,1
M_Rahmanpbd97,,34,37,Sun Aug 19 03:40:39 +0000 2012,0,1
AliHaidry5,PostGraduate/SSE/University of Regina,8,13,Fri Apr 19 04:29:18 +0000 2019,0,0
haribhargav77,"ಕನ್ನಡಿಗ- ಕನ್ನಡವೇ ನನ್ನ ಜೀವಾಳ.
ಕನ್ನಡವೇ-ಕಸ್ತೂರಿ 🙏🙏🙏,,,",37,417,Mon Dec 11 14:00:15 +0000 2017,0,0
Aciety,The Curated B2b Marketplace of Top Software Development Companies.,1742,1304,Sun May 22 08:20:21 +0000 2011,0,0
iotcybersec24,Our mission - to help you choose the best cyber security solution for your home & work protection.,1144,1298,Wed Dec 20 17:10:33 +0000 2017,0,0
Pavanabulous,,1,3,Sun Jul 15 15:43:08 +0000 2018,0,1
sandeep03105009,"Meet me at the Top 😎
Because Bottom is too crowded..",6,7,Fri Jun 27 11:40:08 +0000 2014,0,0
hunter2tidwell,Tryin to make a change :-\,13,5,Sat Dec 17 01:34:15 +0000 2011,0,0
c_poskarbiewicz,Wick 2021  😈baseball😈,93,815,Sun Mar 05 19:13:32 +0000 2017,0,0
DakotaBLovelace,,21,147,Wed Nov 21 05:38:59 +0000 2012,0,1
Onlyimamhossain,"This is Imam Hossain. Love to work with using my creativity, want to make my clients happy.",76,541,Fri Mar 15 16:34:33 +0000 2013,0,0
JoeBetser,,198,0,Thu Dec 28 07:43:48 +0000 2017,0,1
FrederickLevins,York ‘21/ 4.1 GPA/ 6”1 195/ MLB/OLB/Hopeful CS Major/ Currently Employed at CodeNinja Elmhurst Location//,147,402,Sun Mar 04 20:07:38 +0000 2018,0,0
VincentNshimiy2,,7,2,Mon Oct 29 21:14:39 +0000 2018,0,1
chubbygoddess69,I use this account to vent about controversial politics and my life which is why I have no followers on it so no one can see the fucked up shit I think about,0,548,Wed Jun 27 02:15:53 +0000 2018,0,0
SunshineKamau,"Adventurous, Awesome, Addictive...basically an A type",165,89,Sat Sep 06 00:45:00 +0000 2014,0,0
RyftrrD,developer // comp sci student,0,0,Fri Apr 19 03:43:39 +0000 2019,0,0
AngelitoMarian4,,4,0,Fri Apr 19 03:40:36 +0000 2019,0,1
SahilSh59774229,,0,0,Fri Apr 19 03:15:26 +0000 2019,0,1
GI602610,,1,171,Mon Jan 07 06:34:30 +0000 2019,0,1
diravidarr,,0,0,Sun Apr 07 12:08:24 +0000 2019,0,1
Stanley50483131,Bcus am black,0,0,Fri Apr 19 02:43:06 +0000 2019,0,0
arcus_nick,,29,20,Sun Mar 10 13:13:42 +0000 2019,0,1
Arjay37637113,pangit pero hilas 😁,5,0,Fri Apr 19 02:41:28 +0000 2019,0,0
AhmedOUIDDAD,Enseignant chercheur,51,4,Tue Mar 20 00:51:23 +0000 2012,0,0
ravi_2026,,7,1,Fri Apr 19 02:00:25 +0000 2019,0,1
msatchi,,1,12,Fri Feb 24 12:55:31 +0000 2012,0,1
nathbfreak,,3,0,Wed Oct 08 17:08:25 +0000 2014,0,1
beernameno,"ECDSA-Nocoiner (#Bitcoin≠Quantum Resilient) @QRLedger fan, not affiliated. Cheers! 🍻",190,2422,Sat Mar 30 01:52:55 +0000 2019,0,0
AlgoKrypto,"Alice and Bob went up the hill, each with a buck and a quarter. Eve came down with 66,895 Satoshi. 

I wear a white hat.",63,721,Sat Jan 19 17:37:54 +0000 2019,0,0
jasymohamed16,,4,0,Sat Aug 05 18:44:43 +0000 2017,0,1
chuckMoreorless,,229,10011,Sun Oct 09 04:39:18 +0000 2011,0,1
aranthawani,St Lawrence Squash ‘20,471,1107,Mon Feb 01 11:52:24 +0000 2010,0,0
lucas_gltt,E  💛,63,179,Sun Jul 03 18:31:36 +0000 2016,0,0
GMalagonB,"Ibaguereño de corazón. Administrador de empresas. Consultor.
Escritor. Columnista de opinión. Miembro del @PoloDemocratico",3452,3053,Tue Jun 01 18:24:28 +0000 2010,0,0
kevinchamorro3,Hola que hace.,8,162,Mon Jul 04 19:02:59 +0000 2011,0,0
Busarakam_Bu,,17,0,Fri Jul 06 06:07:13 +0000 2018,0,1
ZachHappel,finesse.,243,1061,Tue Jan 22 03:24:56 +0000 2013,0,0
robertmkirkpat1,"Psychology, genetics, statistics/psychometrics, computing/technology, free/libre/open-source software, retro video games.",45,232,Sat Mar 02 18:47:12 +0000 2019,0,0
betakarotenfln,"Lives on Earth (C-137), now with Cronenbergs.",29,164,Thu Jun 30 08:40:57 +0000 2011,0,0
ArgentinaHung,Chartered Procurement and Supply Professional | Director | IoD City of London Branch Committee | Networker,51,137,Fri Feb 23 02:19:57 +0000 2018,0,0
shymega_,Libre software developer. Amateur photographer. Particularly fond of coffee and Erlang. No relation. He/him.,70,136,Sun Sep 07 15:53:05 +0000 2014,0,0
pellegriniludov,,60,53,Sun Apr 29 20:35:29 +0000 2012,0,1
zhangw6,"Scientist @uiowa. This is my only Tweet Account. I am interested in extreme weather and climate, including hurricanes, precipitation and atmospheric rivers.",7,13,Sun Mar 06 15:43:49 +0000 2016,0,0
simms_tor,,98,111,Fri Aug 30 16:58:27 +0000 2013,0,1
EhabQumhya,"What have you got to hide? We're all imperfect, growing, learning human beings. If you feel ashamed or insecure about any aspect of yourself — and you feel that",602,220,Wed Sep 07 15:48:47 +0000 2011,0,0
kevinbullycimba,,17,53,Sun Oct 18 11:53:47 +0000 2015,0,1
joker9304,"studente ingegneria informatica , sapienza , Roma",23,64,Mon Apr 11 18:48:20 +0000 2011,0,0
morgangonsoski,firm believer in oxford commas | BSU ‘21,241,966,Thu Aug 21 02:33:20 +0000 2014,0,0
IBettannier,,7,0,Sat May 06 20:57:53 +0000 2017,0,1
FINTEXAF,"Africa's flagship #banking and #FinTech #innovation event. 4th edition. 12-13 February 2020, Kigali, #Rwanda 

#FintexAfrica
info@fintexlive.com",313,198,Tue Apr 16 06:20:24 +0000 2019,0,0
msnarouz,Human being who loves life!,7,14,Thu Feb 23 15:13:23 +0000 2012,0,0
Shadab_Riahi,An avid learner and a curious soul,6,0,Mon Aug 20 23:24:01 +0000 2018,0,0
l_strath,"Strath Security P/L objects to providing security services through the use of high technology and advanced security solutions, which improves the world",32,37,Thu Apr 18 19:51:39 +0000 2019,0,0
Caiofab09532630,.....,11,17,Thu Mar 31 18:43:37 +0000 2016,0,0
ebrualpkaya,"Böyleyse böyle.    Akıl paraşüt gibidir, ancak açıkken çalışır.",67,857,Tue May 12 14:52:32 +0000 2009,0,0
edestinACCESS,"EDA is a disruptive meeting and event technology provider. Beyond the RFP! We help our customers increase revenue, control costs and save both time and money.",109,92,Mon Aug 15 16:00:09 +0000 2016,0,0
giriworks,,15,6,Sun Jun 01 23:46:05 +0000 2014,0,1
nina3l7ob,"🎓UOWDian
👑Always dream big & stay passionate       
☁️🌥☁️Cloud walker 
🔑Dream achiever 
‏‏",66,3701,Sun Mar 20 16:21:30 +0000 2011,0,0
HeathLearns,,3,3,Fri Nov 02 01:08:43 +0000 2018,0,1
NyAndreiAdam,Talent Acquisition Partner @ IBM,51,87,Fri Aug 21 03:47:24 +0000 2009,1,0
KingsmenDV,Specialists in innovative custom software initiatives.,12,2,Wed Nov 22 21:05:00 +0000 2017,0,0
RohitCh06089063,,1,0,Wed Oct 17 08:21:20 +0000 2018,0,1
goya_so,Coder,0,0,Thu Mar 28 05:40:39 +0000 2019,0,0
ebraminio,"Google Reader's user, now tries to use Twitter in the same way.",252,161,Mon Jun 23 13:00:34 +0000 2014,0,0
PoliticalPerv,"no vendo verdades absolutas ni ideas mesiánicas, solo reflexiones amorales y maquiavélicas.",85,4369,Sun Feb 24 20:59:05 +0000 2013,0,0
S82Logistics,#SupplyChain management and #optimization team with innovative leadership and fresh ideas in business risk mitigation.,80,208,Fri Nov 16 20:24:51 +0000 2018,0,0
sandy3260,"Machine Learning Researcher
Assistant Professor
Post Graduate in Computer Science, Jadavpur University
Photographer",13,7,Sun Jun 07 18:09:08 +0000 2015,0,0
chiefmwakafuje,"Education, programs and development.
#SDG4 Champion📚
PO @readintTanzania @READInt #TFJ",292,4586,Thu Dec 03 15:29:04 +0000 2015,0,0
f1da06ada2f6448,"An Engineer in power generation, interested in world politics, Environmental welfare and entrepreneur.",36,311,Tue May 20 08:14:00 +0000 2014,0,0
Vik44444444,🙄,0,15,Sat Oct 08 08:34:08 +0000 2016,0,0
hugopcosta,"Pai, marido, amigo, viciado em trailrunning. e a cima de tudo feliz ;)",442,2475,Fri Jul 10 14:51:23 +0000 2009,0,0
Mcyounce,,2,0,Sun Nov 14 18:01:43 +0000 2010,0,1
MinaYavuz,,54,246,Tue Mar 10 13:17:19 +0000 2009,0,1
eldel10xdxdxdxd,,3,0,Thu Apr 18 17:42:34 +0000 2019,0,1
izzydruryy,,137,1472,Fri Dec 06 17:54:52 +0000 2013,0,1
RiskSense,"RiskSense®, Inc. provides risk-based #vulnerability management and prioritization to dynamically control and measure #cybersecurity risk. #BHUSA",4655,5821,Wed May 21 00:21:45 +0000 2014,0,0
cmnapa,Analyst. Samy's Wife. Eli's Mom. Mompreneur. Crafter. TV & Movie Junkie. Procrastinator. Lurker.,91,386,Sun Jun 21 19:29:48 +0000 2009,0,0
neelesh1111sin1,,2,10,Wed May 06 09:49:40 +0000 2015,0,1
dillikumardk,,9,4,Fri Oct 21 01:55:10 +0000 2016,0,1
hug0dcs,Hugo Carvalho,54,52,Tue May 17 03:10:42 +0000 2011,0,0
MohsinAlbalosh1,Sanjrani,3,0,Thu Apr 18 18:00:17 +0000 2019,0,0
securitykam,IBM Security Solutions - Compliance and Privacy,7,4,Tue Apr 16 15:48:05 +0000 2019,1,0
pradipsam1,,1,2,Mon May 05 11:47:31 +0000 2014,0,1
avinash19441818,,89,588,Fri Mar 16 16:52:54 +0000 2018,0,1
Siraj45753726,,0,0,Wed Apr 17 06:25:24 +0000 2019,0,1
113Aon,,0,0,Thu Apr 18 17:05:55 +0000 2019,0,1
minhaz11,Traveller | MBA | Sales | Blockchain | Business | Football | Food,14,19,Fri Jan 01 15:35:15 +0000 2010,0,0
Alpha4441337,"Veteran, 🌎 🧳 INFOSEC",11,213,Thu Apr 18 16:43:08 +0000 2019,0,0
DiadelynM,a franchise consultant & ♡nline marketer,2,40,Thu Apr 18 17:05:19 +0000 2019,0,0
ph4byus,,37,119,Sat Mar 16 12:47:06 +0000 2013,0,1
FrankTillya,Computer scientist |Copy Editor and Proofreader at @tilabooks |Christian,289,2021,Sun Jul 01 21:59:01 +0000 2012,0,0
Alpacr_app,We are Connecting the World through Travel and Adventure 🌍✈📱 Join the pack on Android or iOS: https://t.co/H6gWp6g4Ir 📱#solotravel #travel #backpacking,1199,1043,Tue Feb 21 12:37:58 +0000 2017,0,0
AbhilashArbal,,24,35,Thu Apr 17 07:11:58 +0000 2014,0,1
MUBARAkALWAD,,69,20,Wed Oct 05 16:14:06 +0000 2011,0,1
IshanKoch,"hi, follow me so I can feel proud of myself for achieving “clout”...",52,408,Sat Sep 01 20:23:48 +0000 2018,0,0
nellakarla,woman + mother. minding my business & taking care of mines.,45,2366,Sat Mar 24 01:36:02 +0000 2018,0,0
viswa_zayn,"I'm a kinda bored n shy guy 
waiting for a miracle",15,4,Sat Aug 13 12:03:38 +0000 2016,0,0
RajeevChoudha12,,1,80,Thu Apr 26 07:49:14 +0000 2012,0,1
srjgofast,"NC State, IBM Watson, North Carolina (mountain edition). These tweets are my own!",46,67,Sun Dec 13 02:17:54 +0000 2015,1,0
Business_prdise,TRADER ET ACTIF DANS PLUSIEURS BUSINESS EN E-COMMERCE JE DONNE LES ASTUCES UTILES EN BUSINESS EN LIGNE,162,4,Thu Apr 18 16:12:46 +0000 2019,0,0
thandol04287043,...the guy who always desires soaring high...,9,2,Thu Apr 18 15:54:20 +0000 2019,0,0
DejeneFirezer,,3,0,Sun Apr 14 18:57:13 +0000 2019,0,1
ReviewInn,"Reviews Inn is free and open to all platform, featuring the most compelling and honest #reviews about anything you need to know.",64,118,Fri Jan 04 05:20:15 +0000 2019,0,0
NabetakuZ,"日本IBM(株) 理事 システム事業本部 Zソフトウェア事業部長の渡辺卓也と申します。ツイートは私個人のものであり会社の見解を代表するものではありません。Takuya Watanabe, IBM Japan, Director of Z Software. Tweets are my own.",190,429,Thu Apr 18 15:39:20 +0000 2019,1,0
JanayJ0hnson111,#BennettBelle #WomenInTech Opinions are my own. find my current read above 😊,42,208,Thu Jun 14 17:49:22 +0000 2018,0,0
sglaas,,109,416,Tue Sep 13 19:14:02 +0000 2011,0,1
srealol,Mais mon petit cœur il restera Français,147,1613,Fri Sep 04 20:44:03 +0000 2015,0,0
EdoardoLaGreca,18 y.o. • IT enthusiast • weirdo,44,24,Sun Aug 02 21:14:35 +0000 2015,0,0
ShanNahs14,,6,11,Wed Feb 04 17:15:28 +0000 2015,0,1
bunnarithy,Businessman/Education/Author/Producer/Motivational Speaker/Inspirer/YouTuber,519,597,Sat Jul 16 04:25:19 +0000 2016,0,0
BusinessInfini1,Business Infinity,0,1,Thu Apr 18 14:55:37 +0000 2019,0,0
AdoraAnadi,"🇳🇬|| LSU18 || Sometimes the sky rains gasoline instead of rain, and you have to be strong enough and ignore the urge to set yourself on fire",204,1025,Sat May 24 05:29:04 +0000 2014,0,0
FrederickAdom2,,5,5,Mon Oct 23 22:24:19 +0000 2017,0,1
